,WIN1!_open,WIN1!_high,WIN1!_low,WIN1!_close,WIN1!_target(%),WIN1!_target($),WIN1!_target(bi),f9,f1,f2,f3,f4,f5,f6,f7,f8,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,last_update
2011-09-13,56200.0,56680.0,55515.0,55863.0,0.005613785752353939,316.0,1,-0.006897655152797277,0.3428,0.8791997948191843,0.11174434146280246,-0.006897655152797277,-0.014584634272832186,-0.015536280104186062,0.007120315208484884,-0.025290185679240684,-0.07656296879145519,-0.13382244050020076,0.0018621670389194155,0.0008548366327887136,0.0014072060164405376,-0.002070010539762094,-0.0018040285071212647,-0.0008863966404527113,0.0012994410623374808,-0.032231390721631725,0.01647755130629691,-0.026939219921676028,-0.03092239618788295,0.032670779072424105,0.016379679908545386,0.029301653198902766,1.0209853192830767,0.0005780507292009421,0.0004975721664230336,0.024042685565488355,0.02230632570422645,2025-06-23 21:45:06.610580
2011-09-14,56290.0,57165.0,55330.0,56606.0,-0.002933942375263565,-167.0,0,0.013300395610690519,0.3448,0.9568209568209569,0.14839622265033878,0.013300395610690519,0.00029334115576418185,-0.0035347880887499628,0.018389334312034933,-0.009781375690139371,-0.06251671681781013,-0.12138788615449425,-0.0016103315790208183,0.001380007367669811,0.002329688551918163,-0.0021516102754682363,-0.0016563381066025517,-0.0009454253314081884,-0.006897655152797277,0.0012994410623374808,-0.032231390721631725,0.03066288870039169,-0.026939219921676028,-0.03092239618788295,0.032670779072424105,0.008048688261879544,1.0331646484727997,0.0005751332808722774,0.0005018585504126692,0.023981936553837294,0.02240219967799299,2025-06-23 21:45:06.610580
2011-09-15,56920.0,57450.0,56420.0,56753.0,0.018453644727530083,1043.0,1,0.002596897855350999,0.3392,0.9629797865091982,0.17456808309349242,0.002596897855350999,0.0075057429229792305,-0.0006867164389350311,0.020094346998879242,-0.004555998438945719,-0.058309387171848526,-0.11821336943158844,-0.0043864622692100005,1.7291623503723486e-06,0.0011342433360100768,-0.0022252567630664244,-0.001649489586940055,-0.0009163751513067281,0.013300395610690519,-0.006897655152797277,0.0012994410623374808,0.01647755130629691,0.03066288870039169,-0.026939219921676028,-0.03092239618788295,0.016379679908545386,1.0182559376107763,0.0005741270466516721,0.0004695956633433451,0.023960948367117527,0.021670156052584048,2025-06-23 21:45:06.610580
2011-09-16,56520.0,57640.0,56205.0,57563.0,0.011859030837004347,673.0,1,0.01427237326661146,0.3407,0.9820707944194627,0.1917353501678501,0.01427237326661146,0.016884777908110715,0.015716672871932014,0.03123275695275507,0.011778886699663982,-0.04335633468352218,-0.10486484334629365,0.004914290528438637,-0.001838111418230892,0.0035139604400088844,-0.00168883950605777,-0.0013561492952604349,-0.0007547554053175104,0.002596897855350999,0.013300395610690519,-0.006897655152797277,-0.032231390721631725,0.01647755130629691,0.03066288870039169,-0.026939219921676028,0.032670779072424105,1.0255315363401833,0.0005766238855785232,0.00041023349663225835,0.024012994098581777,0.02025422169900039,2025-06-23 21:45:06.610580
2011-09-19,56750.0,57520.0,56140.0,57423.0,-0.01958102493074787,-1131.0,0,-0.0024321178534822963,0.3305,0.9732037691401649,0.19867537791647985,-0.0024321178534822963,0.010228424252660018,0.012388862541277135,0.024722686196410937,0.011321669814209123,-0.044242025488543724,-0.10629339219266198,0.004167978745274681,0.0010109164152091732,0.004143208423188644,-0.0015809738789962758,-0.0012911927440429705,-0.0007417482093500228,0.01427237326661146,0.002596897855350999,0.013300395610690519,0.0012994410623374808,-0.032231390721631725,0.01647755130629691,0.03066288870039169,-0.03092239618788295,1.0245814036337728,0.0005758316471994546,0.000393603887096397,0.02399649239366984,0.019839452792262114,2025-06-23 21:45:06.610580
2011-09-20,57760.0,57900.0,56380.0,56629.0,-0.004308510638297847,-243.0,0,-0.013827212092715424,0.3119,0.9354567812368785,0.19433403018132495,-0.013827212092715424,-0.006418129373206072,-0.003752487144257022,0.00734039118512686,-0.0005532291271402867,-0.055832260295453184,-0.11786445591464179,0.0027820673572910514,0.0023221171981052335,0.003460328304013549,-0.0017177326204436832,-0.0015010491946189709,-0.0008028191624010328,-0.0024321178534822963,0.01427237326661146,0.002596897855350999,-0.006897655152797277,0.0012994410623374808,-0.032231390721631725,0.01647755130629691,-0.026939219921676028,1.0269599148634267,0.0005782361921718701,0.0004091306822612369,0.02404654220822341,0.020226979069085844,2025-06-23 21:45:06.610580
2011-09-21,56400.0,57935.0,55950.0,56157.0,-0.022399267399267453,-1223.0,0,-0.008334952056366918,0.3082,0.9451088623121741,0.17065197098714577,-0.008334952056366918,-0.013144714875669927,-0.010400513153071778,-0.002464662074845747,-0.006851658498593705,-0.06213315648299189,-0.12429807361014078,-0.0015450021761204357,-0.001577666877570627,0.0016157901481737569,-0.0016718199585615866,-0.001467631756349712,-0.0009579550374658597,-0.013827212092715424,-0.0024321178534822963,0.01427237326661146,0.013300395610690519,-0.006897655152797277,0.0012994410623374808,-0.032231390721631725,0.03066288870039169,1.0354781054512958,0.0005775027363922914,0.00037972536456836635,0.024031286615416397,0.019486543166204885,2025-06-23 21:45:06.610580
2011-09-22,54600.0,54950.0,52840.0,53377.0,0.016872741107095246,887.0,1,-0.04950406894955217,0.3554,1.0791279528754478,0.13647087386594248,-0.04950406894955217,-0.05073466382594283,-0.051581378820184764,-0.051005540853236275,-0.053621556230435075,-0.1068307526520067,-0.16658397876090547,-0.01196519553710107,-0.008175828903155536,-0.0006816566975702653,-0.00220107525993525,-0.001779862613395733,-0.0012151694795854435,-0.008334952056366918,-0.013827212092715424,-0.0024321178534822963,0.002596897855350999,0.013300395610690519,-0.006897655152797277,0.0012994410623374808,0.01647755130629691,1.0399318697956095,0.0006139894545354005,0.0005103009602404679,0.02477881059565613,0.022589841970241133,2025-06-23 21:45:06.610580
2011-09-23,52570.0,54070.0,52150.0,53457.0,-0.007679558011049692,-417.0,0,0.0014987728797046795,0.3413,1.0359375948521825,0.10446295929829509,0.0014987728797046795,-0.03522196915280296,-0.04554536056520597,-0.04957223016364054,-0.049994036326801106,-0.10386391109750637,-0.16425682612705417,-0.014519915614482426,-0.004802812543021895,0.00022546585446094335,-0.0020011874581844138,-0.0016626880242284125,-0.001223084487830796,-0.04950406894955217,-0.008334952056366918,-0.013827212092715424,0.01427237326661146,0.002596897855350999,0.013300395610690519,-0.006897655152797277,-0.032231390721631725,1.036816874400767,0.0006133384216304271,0.0004962752085276763,0.024765670223727585,0.022277235208339394,2025-06-23 21:45:06.610580
2011-09-26,54300.0,54380.0,52470.0,53883.0,-0.008736263736263683,-477.0,0,0.007969021830630307,0.3424,1.0318225650916104,0.07764685030522744,0.007969021830630307,-0.014946819596128758,-0.033854451499073845,-0.041936077508532454,-0.04000740059307539,-0.09512422036898338,-0.15656118711629718,-0.012439687677659905,-0.004135854466192612,0.00016945650088305287,-0.0021574057603289654,-0.0015993237019028294,-0.001155374274362126,0.0014987728797046795,-0.04950406894955217,-0.008334952056366918,-0.0024321178534822963,0.01427237326661146,0.002596897855350999,0.013300395610690519,0.0012994410623374808,1.0364017533828855,0.0006088435021672497,0.0004952927862848433,0.02467475434867082,0.02225517437102759,2025-06-23 21:45:06.610580
2011-09-27,54600.0,55185.0,53960.0,54123.0,-0.018979178183158307,-1030.0,0,0.004454094983575629,0.3376,1.0018398718024808,0.056015997478820585,0.004454094983575629,-0.001409609700476433,-0.026513972851101908,-0.03645752200652119,-0.03370202451112514,-0.08942106238078973,-0.15178892562908253,-0.008783426262401695,-0.0030006794525553214,-0.001072921409883304,-0.001759646888792697,-0.0016544412432188903,-0.0011208894008237563,0.007969021830630307,0.0014987728797046795,-0.04950406894955217,-0.013827212092715424,-0.0024321178534822963,0.01427237326661146,0.002596897855350999,-0.006897655152797277,1.0227020014825796,0.0006056565381947129,0.00044996663812758305,0.024610090170389724,0.02121241707414747,2025-06-23 21:45:06.610580
2011-09-28,54270.0,54985.0,53080.0,53240.0,0.0013842124953236112,74.0,1,-0.016314690612124205,0.3411,0.9928396786587497,0.05036245131328366,-0.016314690612124205,-0.007012831990450663,-0.03656318708661699,-0.04985664863880901,-0.04725950484667418,-0.10244622179423768,-0.16465059910901292,-0.010379373973553152,-0.005962188074836794,-0.0022910903535834914,-0.0019888116841148317,-0.0018638517133252553,-0.0011117109091998484,0.004454094983575629,0.007969021830630307,0.0014987728797046795,-0.008334952056366918,-0.013827212092715424,-0.0024321178534822963,0.01427237326661146,0.013300395610690519,1.0358892238131123,0.000609620398834466,0.0004562523778066604,0.02469049207355872,0.021360065023465175,2025-06-23 21:45:06.610580
2011-09-29,53460.0,54365.0,52900.0,53534.0,-0.014355781927938072,-761.0,0,0.0055221637866265105,0.3254,0.9639767744993483,0.04707104301516977,0.0055221637866265105,-0.0021138023464324363,-0.025566723578685946,-0.041730734463074626,-0.04008628908983014,-0.09566408990451036,-0.15908927046352506,0.0006258725736825843,-0.005669661481709243,-0.0028339661596794353,-0.001669111987370306,-0.0018309668715056837,-0.0010657608883887814,-0.016314690612124205,0.004454094983575629,0.007969021830630307,-0.04950406894955217,-0.008334952056366918,-0.013827212092715424,-0.0024321178534822963,0.002596897855350999,1.0276937618147448,0.0006089938443775754,0.00044080790387305126,0.024677800638986763,0.02099542578451438,2025-06-23 21:45:06.610580
2011-09-30,53010.0,53200.0,51910.0,52249.0,-0.022598652550529397,-1174.0,0,-0.02400343706803154,0.3321,0.989217204813535,0.04496547494208394,-0.02400343706803154,-0.02166056870227584,-0.039667544001529165,-0.05925035672648871,-0.060749934835470865,-0.11557453124129835,-0.17823774626798772,-0.00447456941586466,-0.009497242515173542,-0.005667676966702217,-0.0022175957168952733,-0.001882630178668009,-0.0012148606830648244,0.0055221637866265105,-0.016314690612124205,0.004454094983575629,0.0014987728797046795,-0.04950406894955217,-0.008334952056366918,-0.013827212092715424,0.01427237326661146,1.02485070314005,0.0006177174098021106,0.0003895953368091689,0.02485392141699395,0.019738169540491055,2025-06-23 21:45:06.610580
2011-10-03,51950.0,52370.0,50530.0,50776.0,0.012793134417722785,641.0,1,-0.028191927118222382,0.3353,1.0029913251570446,0.044532780740930984,-0.028191927118222382,-0.03804912057350285,-0.055198399776713036,-0.08066788095177746,-0.08445059969159807,-0.13849298710623836,-0.2002511264384762,-0.011706759205635197,-0.012073223441647551,-0.005531153513219189,-0.0027484530293556985,-0.002214335525307254,-0.0014154792016074043,-0.02400343706803154,0.0055221637866265105,-0.016314690612124205,0.007969021830630307,0.0014987728797046795,-0.04950406894955217,-0.008334952056366918,-0.0024321178534822963,1.0364140114783298,0.0006306067056288177,0.00038270945411867215,0.025111883753092232,0.019562961281939708,2025-06-23 21:45:06.610580
2011-10-04,50105.0,50915.0,49400.0,50746.0,-0.000431372549019593,-22.0,0,-0.0005908303135339077,0.3083,0.9386798197539887,0.044812937218199386,-0.0005908303135339077,-0.0261567099733252,-0.045305921263042226,-0.07731609642124981,-0.08181310796836094,-0.13710677236680768,-0.1995950814829116,-0.012715744265057106,-0.0107495852637294,-0.004213734032812083,-0.0031389088133829102,-0.002080294915988069,-0.0013844345105824812,-0.028191927118222382,-0.02400343706803154,0.0055221637866265105,0.004454094983575629,0.007969021830630307,0.0014987728797046795,-0.04950406894955217,-0.013827212092715424,1.030668016194332,0.0006206501680929903,0.0003580457490776894,0.02491285146451506,0.01892209684674744,2025-06-23 21:45:06.610580
2011-10-05,51000.0,51300.0,50215.0,50978.0,0.01877192982456144,963.0,1,0.004571788909470742,0.2977,0.9310107580685515,0.046759578243178224,0.004571788909470742,-0.013136753096409715,-0.03150487401280111,-0.0679032943725516,-0.07448027900471366,-0.13135003689947622,-0.19479899985626492,-0.008538448360738115,-0.009458911167145635,-0.00551828902235813,-0.003045923150506331,-0.001964394426525963,-0.0013783272047823963,-0.0005908303135339077,-0.028191927118222382,-0.02400343706803154,-0.016314690612124205,0.004454094983575629,0.007969021830630307,0.0014987728797046795,-0.008334952056366918,1.021607089515085,0.0006216450127229591,0.0002962967662187506,0.024932809964441614,0.017213272966485792,2025-06-23 21:45:06.610580
2011-10-06,51300.0,53035.0,50965.0,52263.0,-0.02014181678804139,-1051.0,0,0.02520695201851786,0.3036,0.962587190868738,0.04906207074211083,0.02520695201851786,0.016742408914758755,-0.0049862065420400725,-0.039326353868254005,-0.04845542893236443,-0.10763710199842991,-0.17345418829154202,-0.004601490714359846,-0.001987809070338631,-0.0050818189867470834,-0.0024544297313107612,-0.0018653829039373948,-0.0012116420381857419,0.004571788909470742,-0.0005908303135339077,-0.028191927118222382,0.0055221637866265105,-0.016314690612124205,0.004454094983575629,0.007969021830630307,-0.04950406894955217,1.0406161090944765,0.0006368167395292279,0.0003203185200827777,0.025235228144980738,0.017897444512633018,2025-06-23 21:45:06.610580
2011-10-07,52180.0,53200.0,50750.0,51129.0,0.03353351414180561,1731.0,1,-0.021697950749095973,0.2862,0.9346221670694271,0.05384198848625383,-0.021697950749095973,-0.0009652509652510188,-0.022242365481592752,-0.0557894736842105,-0.06630949111614781,-0.12515461522048577,-0.19024069706863145,-0.004140393450572733,-0.004307481433218696,-0.004555146988120295,-0.0026471436836286145,-0.0019683650277617505,-0.0013739227755377793,0.02520695201851786,0.004571788909470742,-0.0005908303135339077,-0.02400343706803154,0.0055221637866265105,-0.016314690612124205,0.004454094983575629,0.0014987728797046795,1.0482758620689656,0.0006423722162301766,0.000295763200160322,0.025345062955735118,0.017197767301609882,2025-06-23 21:45:06.610580
2011-10-10,51620.0,53580.0,51500.0,53351.0,0.01162091011658517,618.0,1,0.043458702497604085,0.3226,1.0623024236037932,0.05710109580589145,0.043458702497604085,0.03206598908177827,0.02128873310885182,-0.012109989815757838,-0.023929498505769753,-0.08568049973864833,-0.15404181650694315,0.01018973247259256,-0.0007585133665213184,-0.0024471839163569655,-0.001469782616361518,-0.001402713100454267,-0.0011088412679733707,-0.021697950749095973,0.02520695201851786,0.004571788909470742,-0.028191927118222382,-0.02400343706803154,0.0055221637866265105,-0.016314690612124205,0.007969021830630307,1.0403883495145632,0.0006781593963835385,0.0004106149567371048,0.026041493743323145,0.020263636315753026,2025-06-23 21:45:06.610580
2011-10-11,53180.0,54145.0,52865.0,53798.0,0.016808118081180767,911.0,1,0.008378474630278632,0.3083,1.0152133825079028,0.05949066795610233,0.008378474630278632,0.02856771400930702,0.03048668362499618,-0.001924798359979052,-0.013962800173416001,-0.07657154313377956,-0.14590494219522177,0.01198359346135507,-0.00036607540185101817,-0.0016833774272031698,-0.0014211993310779525,-0.0013671342027021139,-0.0011323776542342156,0.043458702497604085,-0.021697950749095973,0.02520695201851786,-0.0005908303135339077,-0.028191927118222382,-0.02400343706803154,0.0055221637866265105,0.004454094983575629,1.0242126170434125,0.0006790075302455608,0.0004151265452468149,0.02605777293334104,0.020374654481654774,2025-06-23 21:45:06.610580
2011-10-13,54200.0,55320.0,53910.0,55111.0,0.00634260932417785,351.0,1,0.02440611175136631,0.3208,1.040544923775543,0.058851049018033445,0.02440611175136631,0.03727809314441455,0.05186712092148826,0.023854199565273904,0.011524388995602708,-0.05279762514497377,-0.12407044437479386,0.01595045802973418,0.0037060048344980333,-0.0011280916201693802,-0.000999149965278394,-0.0010860595824084662,-0.0010139551197233066,0.008378474630278632,0.043458702497604085,-0.021697950749095973,0.004571788909470742,-0.0005908303135339077,-0.028191927118222382,-0.02400343706803154,-0.016314690612124205,1.0261547022815805,0.0006916100261002757,0.0004388097633835371,0.02629847953970487,0.020947786598672833,2025-06-23 21:45:06.610580
2011-10-14,55340.0,55920.0,55050.0,55691.0,-0.016411457395064,-911.0,0,0.010524214766562068,0.3222,1.0326261137106596,0.05780251636987416,0.010524214766562068,0.034840939497547296,0.05857910783665221,0.03565112443025331,0.023342365531210607,-0.041511496664368486,-0.11388272148476786,0.013013910579343025,0.004206209932491589,-0.0007317257746088269,-0.0007440465441320474,-0.0011357993375762077,-0.0009696265177682006,0.02440611175136631,0.008378474630278632,0.043458702497604085,0.02520695201851786,0.004571788909470742,-0.0005908303135339077,-0.028191927118222382,0.0055221637866265105,1.0158038147138964,0.0006940878551508904,0.00044506021495548375,0.02634554715983121,0.02109645029277399,2025-06-23 21:45:06.610580
2011-10-17,55510.0,55620.0,54125.0,54599.0,0.02600128901574439,1412.0,1,-0.019608195220053526,0.3252,1.016821962353824,0.05409502642585748,-0.019608195220053526,0.0016327279398276051,0.03320705015876868,0.018149879628611032,0.004287898307266946,-0.058833790967983024,-0.1302766670858725,0.013431861685151513,0.00464573411728939,-0.002425754198942076,-0.0006356022606286363,-0.0013314102508218217,-0.0010190748799457844,0.010524214766562068,0.02440611175136631,0.008378474630278632,-0.021697950749095973,0.02520695201851786,0.004571788909470742,-0.0005908303135339077,-0.02400343706803154,1.027621247113164,0.0006892807031264244,0.0004489446078311196,0.026254155921042757,0.02118831300106546,2025-06-23 21:45:06.610580
2011-10-18,54305.0,55970.0,53750.0,55717.0,-0.0016152189519024196,-90.0,0,0.020476565504862654,0.3334,1.0354680414932604,0.05102359826858164,0.020476565504862654,0.01334589474603165,0.04459647195354921,0.040653413123547866,0.025013611851208317,-0.038106798337347425,-0.11153166267735337,0.008835434286603227,0.009512583379597895,-0.0012803200310248287,0.00018899474370057337,-0.0012533600434383018,-0.0009286868183417967,-0.019608195220053526,0.010524214766562068,0.02440611175136631,0.043458702497604085,-0.021697950749095973,0.02520695201851786,0.004571788909470742,-0.028191927118222382,1.0413023255813953,0.0006880369538231504,0.00047516965091841097,0.026230458513399082,0.02179838642923854,2025-06-23 21:45:06.610580
2011-10-19,55720.0,55965.0,55065.0,55630.0,-0.019208633093525163,-1068.0,0,-0.0015614623902937552,0.3292,1.0093205788570028,0.04874370517390577,-0.0015614623902937552,0.0050659806032924415,0.03350196092273916,0.039998728745037626,0.022368146684714763,-0.038112230844765005,-0.11190889778523205,0.006847446882488751,0.00941552017192191,-0.0006670325459037452,0.0013303718688153926,-0.0012920779498680258,-0.0010053896267034474,0.020476565504862654,-0.019608195220053526,0.010524214766562068,0.008378474630278632,0.043458702497604085,-0.021697950749095973,0.02520695201851786,-0.0005908303135339077,1.0163443203486788,0.0006135635981315594,0.0004664923935410603,0.024770215948424015,0.021598434978976146,2025-06-23 21:45:06.610580
2011-10-20,55600.0,55705.0,54130.0,54532.0,0.018051001821493662,991.0,1,-0.019737551680747756,0.335,1.0182370820668694,0.04757097882297348,-0.019737551680747756,-0.012705988000101476,0.006457852316539947,0.021022595358103136,0.0016609195036880742,-0.055523417934178365,-0.12836040663620596,-0.001981285803934063,0.00698458611290006,-0.001237162527122787,0.0008417802267874,-0.0014165906220852985,-0.0011126616901361585,-0.0015614623902937552,0.020476565504862654,-0.019608195220053526,0.02440611175136631,0.008378474630278632,0.043458702497604085,-0.021697950749095973,0.004571788909470742,1.0290966192499538,0.0006216541534451878,0.0004821969591486294,0.02493299327086878,0.02195898356364951,2025-06-23 21:45:06.610580
2011-10-21,54900.0,56180.0,54720.0,55891.0,0.02795391622756105,1565.0,1,0.024921147216313333,0.3443,1.0326315158058907,0.047115151523299,0.024921147216313333,0.011166230655391907,0.024678750900634094,0.04401054265535187,0.023962422828441632,-0.03048093287263065,-0.10558457939543142,0.00089810068601619,0.006956005632679607,0.002484098281170488,0.0029547782719323056,-0.0012738135205880429,-0.0010319751142345535,-0.019737551680747756,-0.0015614623902937552,0.020476565504862654,0.010524214766562068,0.02440611175136631,0.008378474630278632,0.043458702497604085,0.02520695201851786,1.0266812865497077,0.0004841365762517278,0.0003810183945683766,0.022003103786778076,0.019519692481398794,2025-06-23 21:45:06.610580
2011-10-24,55985.0,57950.0,55850.0,57550.0,-0.014459084604715677,-834.0,0,0.029682775402122052,0.3576,1.0520741394527802,0.04532271599227784,0.029682775402122052,0.03018043820707428,0.042818054976715425,0.07090587844520457,0.051989943417663165,-0.0006662803618161517,-0.07803626048944023,0.010756294810451306,0.012094078247801409,0.003893298407291357,0.002483112025814036,-0.0007728349046307814,-0.0009168332179686689,0.024921147216313333,-0.019737551680747756,-0.0015614623902937552,-0.019608195220053526,0.010524214766562068,0.02440611175136631,0.008378474630278632,-0.021697950749095973,1.037600716204118,0.00044640675509304717,0.000417812093045946,0.021128340093179283,0.020440452368916544,2025-06-23 21:45:06.610580
2011-10-25,57680.0,57680.0,56295.0,56846.0,0.009772727272727266,559.0,1,-0.012232841007819295,0.3135,0.9332579185520362,0.04539413530162191,-0.012232841007819295,0.013481952155293797,0.023579087627056072,0.054897499800511174,0.03705226568116027,-0.011583801074589228,-0.08822599600074355,0.004214413507914916,0.006524923897259072,0.002883205265368877,0.002245609935982092,-0.0010418656600576293,-0.0010237076902370197,0.029682775402122052,0.024921147216313333,-0.019737551680747756,0.020476565504862654,-0.019608195220053526,0.010524214766562068,0.02440611175136631,0.043458702497604085,1.0246025401900702,0.00045048575269151885,0.0004295507818830436,0.02122464964826319,0.02072560691229677,2025-06-23 21:45:06.610580
2011-10-26,57200.0,57985.0,56770.0,57759.0,0.007907133243606923,470.0,1,0.016060936565457595,0.3165,0.9493670886075949,0.04414503309639968,0.016060936565457595,0.022001005032239007,0.032653586638203835,0.06823625149113632,0.0520842418975338,0.005466973163002153,-0.07257938587346635,0.007738893299065186,0.007293170090776968,0.003463547344462975,0.0017321934519575733,-0.0008848242879496382,-0.0009078629377233205,-0.012232841007819295,0.029682775402122052,0.024921147216313333,-0.0015614623902937552,0.020476565504862654,-0.019608195220053526,0.010524214766562068,0.008378474630278632,1.021402149022371,0.00042177701497241564,0.00043820599078489754,0.020537210496375004,0.020933370268184183,2025-06-23 21:45:06.610580
2011-10-27,59440.0,60590.0,59225.0,59910.0,0.009670920080590895,576.0,1,0.03724094946242151,0.3361,1.0074940047961631,0.042742347365223594,0.03724094946242151,0.04026309575073972,0.061998670507422915,0.10122603532893404,0.08881473981398735,0.04349461836505242,-0.03721274777890793,0.01913459352769904,0.008576653861882489,0.0061413293481902605,0.0024025943151834983,-0.0003007376591081634,-0.0006788451640215443,0.016060936565457595,-0.012232841007819295,0.029682775402122052,-0.019737551680747756,-0.0015614623902937552,0.020476565504862654,-0.019608195220053526,0.02440611175136631,1.0230476994512452,0.00044603350956226253,0.0004701177733102222,0.021119505428921923,0.02168219945739413,2025-06-23 21:45:06.610580
2011-10-28,59560.0,60360.0,59330.0,60136.0,-0.011491360509981563,-685.0,0,0.0037723251543981817,0.3361,1.0124713820942282,0.04064034439477611,0.0037723251543981817,0.029017696722461572,0.05767099917336482,0.09871357551463378,0.09080051123774235,0.04799962357336929,-0.03276481834825962,0.01490482911531601,0.0079014649006661,0.006053837416578845,0.002085029755948783,-0.00028376852670233046,-0.0006603374954915187,0.03724094946242151,0.016060936565457595,-0.012232841007819295,0.024921147216313333,-0.019737551680747756,-0.0015614623902937552,0.020476565504862654,0.010524214766562068,1.01736052587224,0.0004396967894068808,0.00047038491636893984,0.020968948218899316,0.02168835900590314,2025-06-23 21:45:06.610580
2011-10-31,59610.0,59655.0,58620.0,58925.0,0.01645614035087717,938.0,1,-0.020137687907409885,0.3393,1.0335059396893085,0.03992401143960907,-0.020137687907409885,0.003573180368967588,0.028546193375411866,0.07006205179517999,0.06710900559761201,0.02765324633785715,-0.0513138196729902,0.004940736453409622,0.007848515631930463,0.006247124874609928,0.0017967906634767084,-0.00047028398066062074,-0.0007939416283817219,0.0037723251543981817,0.03724094946242151,0.016060936565457595,0.029682775402122052,0.024921147216313333,-0.019737551680747756,-0.0015614623902937552,-0.019608195220053526,1.0176560900716478,0.00044826922177383167,0.0004589011820807972,0.02117236929995865,0.021421978948752547,2025-06-23 21:45:06.610580
2011-11-01,57000.0,58190.0,56155.0,57938.0,-0.0009028960817717424,-53.0,0,-0.01675010606703442,0.347,1.035820895522388,0.0390422728067002,-0.01675010606703442,-0.01689358871679314,0.007412404780244852,0.04534055029318895,0.04842824988202987,0.011435163266702686,-0.06613112687241618,0.004037283441566597,0.004125848474740757,0.006819215927169326,0.0009649462742354171,-0.0007047609901569074,-0.000956102847887077,-0.020137687907409885,0.0037723251543981817,0.03724094946242151,-0.012232841007819295,0.029682775402122052,0.024921147216313333,-0.019737551680747756,0.020476565504862654,1.0362389813907933,0.0004423372598906496,0.00042396847499500496,0.02103181542070607,0.020590494772953005,2025-06-23 21:45:06.610580
2011-11-03,58700.0,59370.0,58200.0,58647.0,0.012461538461538524,729.0,1,0.012237219096275398,0.3335,0.9855200945626479,0.0388009252837925,0.012237219096275398,-0.007852995709780819,0.014418802561343869,0.05064398903261447,0.05949755887585639,0.024535428465513265,-0.05374357946697628,0.0032725399477301575,0.005505716623397672,0.007460618397659791,0.0018410845032669572,-0.0004424076730538573,-0.000826717624800632,-0.01675010606703442,-0.020137687907409885,0.0037723251543981817,0.016060936565457595,-0.012232841007819295,0.029682775402122052,0.024921147216313333,-0.0015614623902937552,1.020103092783505,0.0004209952097365111,0.0004221904765985869,0.020518167796772478,0.020547274189015606,2025-06-23 21:45:06.610580
2011-11-04,58500.0,59355.0,57965.0,59229.0,0.015507566740350365,912.0,1,0.009923781267584086,0.3116,0.9343328335832083,0.04032990464949327,0.009923781267584086,0.004306909707503248,0.016229404407109405,0.053285816412543596,0.06772453132253076,0.03520634913976628,-0.04340654446623626,-0.002190893691237328,0.008471849918230856,0.007728218015565458,0.0023207164029719874,-0.0002353376702360477,-0.0007957004312241883,0.012237219096275398,-0.01675010606703442,-0.020137687907409885,0.03724094946242151,0.016060936565457595,-0.012232841007819295,0.029682775402122052,-0.019737551680747756,1.023979987923747,0.000416469129909071,0.00042199519472500157,0.020407575306955774,0.020542521625277692,2025-06-23 21:45:06.610580
2011-11-07,58810.0,59980.0,58660.0,59722.0,-0.005946713438570117,-356.0,0,0.008323625251143829,0.3104,0.9453039347058108,0.04290274685781267,0.008323625251143829,0.014090151157538644,0.017996734064930076,0.05505555550648289,0.07412888879819302,0.04427749153782368,-0.034557153894793635,-0.0012806336718881983,0.006812097721713905,0.0068840516771967565,0.002484047844517321,-0.0001840296919852602,-0.0007264579955762041,0.009923781267584086,0.012237219096275398,-0.01675010606703442,0.0037723251543981817,0.03724094946242151,0.016060936565457595,-0.012232841007819295,0.024921147216313333,1.0225025571087623,0.00041702689418720765,0.0004051844595299236,0.02042123635305188,0.020129194209652895,2025-06-23 21:45:06.610580
2011-11-08,59865.0,60135.0,58915.0,59509.0,-0.007910958904109644,-462.0,0,-0.003566524898697243,0.3126,0.967741935483871,0.04430075352897158,-0.003566524898697243,0.008473283736379233,0.010990093795498312,0.043568077257952975,0.06847236738565288,0.041117939073195275,-0.03707221019913165,0.00203359892985433,0.003487167691631976,0.007790622969716693,0.0018663106145341258,-0.00028399121821778064,-0.0007678489885647672,0.008323625251143829,0.009923781267584086,0.012237219096275398,-0.020137687907409885,0.0037723251543981817,0.03724094946242151,0.016060936565457595,0.029682775402122052,1.0207077993719766,0.00040402747125580353,0.0003670711046827444,0.020100434603654807,0.019159099787900903,2025-06-23 21:45:06.610580
2011-11-09,58400.0,58650.0,57535.0,57938.0,-0.01365035921997948,-798.0,0,-0.026399368162798864,0.3255,1.021272590361446,0.04420907270171917,-0.026399368162798864,-0.018149773763324273,-0.01752208277585876,0.011948531017101027,0.038987158777869846,0.014321083445757443,-0.061546698612542694,0.00010374651070144125,0.002070514976134019,0.0042977194366965454,0.0014269983813009117,-0.00042069300691789603,-0.0008274023492919691,-0.003566524898697243,0.008323625251143829,0.009923781267584086,-0.01675010606703442,-0.020137687907409885,0.0037723251543981817,0.03724094946242151,-0.012232841007819295,1.0193795081254888,0.0004189200360392308,0.00034879405703085506,0.02046753614969889,0.018676028941690338,2025-06-23 21:45:06.610580
